,first_login_dt,week_year,user_id,habito,habito_dt,activacion,activacion_dt,setup,setup_dt,return,return_dt
1127,2022-01-07,1,MLB7245950570,0.0,,1,2022-01-12,0,,1,2022-01-09
1128,2022-01-07,1,MLB7982287540,0.0,,0,,0,,1,2022-02-01
1129,2022-01-01,52,MLB2506097010,0.0,,0,,0,,1,2022-01-07
1130,2022-01-01,52,MLB1374573650,0.0,,0,,0,,0,
1131,2022-01-01,52,MLB7720425480,0.0,,0,,0,,1,2022-01-14
1132,2022-01-16,2,MLB2737789450,0.0,,0,,1,2022-01-16,0,
1133,2022-01-16,2,MLB2310748780,0.0,,1,2022-01-16,0,,1,2022-01-17
1134,2022-01-16,2,MLB4847073880,0.0,,1,2022-01-16,1,2022-01-17,1,2022-01-17
1135,2022-01-09,1,MLB1039873650,0.0,,1,2022-01-09,0,,1,2022-01-10
1136,2022-01-09,1,MLB10442399640,0.0,,1,2022-01-24,0,,1,2022-01-10
1137,2022-01-09,1,MLB334785920,0.0,,0,,0,,1,2022-01-12
1138,2022-01-23,3,MLB2414938640,0.0,,0,,1,2022-02-04,1,2022-01-25
1139,2022-01-23,3,MLB6366186790,0.0,,0,,0,,0,
1140,2022-01-23,3,MLB8150663810,0.0,,0,,0,,0,
1141,2022-01-02,52,MLB1985546670,0.0,,0,,0,,0,
1142,2022-01-02,52,MLB5403057380,0.0,,0,,1,2022-01-02,1,2022-01-03
1143,2022-01-24,4,MLB4042318470,0.0,,1,2022-01-23,0,,1,2022-02-16
1144,2022-01-24,4,MLB10465951220,0.0,,1,2022-02-12,0,,0,
1145,2022-01-24,4,MLB7590041900,0.0,,1,2022-01-26,1,2022-01-24,1,2022-01-26
1146,2022-01-24,4,MLB10596807160,1.0,2022-01-25,1,2022-01-24,1,2022-01-24,1,2022-01-25
1147,2022-01-24,4,MLB2094470910,0.0,,1,2022-01-24,1,2022-01-24,1,2022-01-26
1148,2022-01-15,2,MLB10573125240,1.0,2022-01-21,1,2022-01-15,1,2022-01-15,1,2022-01-16
1149,2022-01-15,2,MLB6629202050,1.0,2022-02-04,1,2022-01-18,1,2022-01-15,1,2022-01-16
1150,2022-01-15,2,MLB2455258730,1.0,2022-02-05,1,2022-01-21,1,2022-01-15,1,2022-01-19
1151,2022-01-15,2,MLB5217485870,0.0,,0,,0,,1,2022-01-16
1152,2022-01-15,2,MLB4282726900,0.0,,0,,0,,1,2022-01-17
1153,2022-01-28,4,MLB3485432990,0.0,,0,,0,,0,
1154,2022-01-28,4,MLB10609570960,0.0,,1,2022-01-28,1,2022-01-28,1,2022-02-10
1155,2022-01-28,4,MLB10614940510,0.0,,0,,1,2022-01-28,1,2022-02-07
1156,2022-01-28,4,MLB10650117250,0.0,,1,2022-01-28,1,2022-01-28,1,2022-01-29
1157,2022-01-28,4,MLB267532890,0.0,,0,,0,,0,
1158,2022-01-04,1,MLB10512408690,0.0,,1,2022-01-07,1,2022-01-05,1,2022-01-05
1159,2022-01-04,1,MLB3599417930,0.0,,0,,0,,1,2022-01-05
1160,2022-01-04,1,MLB1138835480,0.0,,1,2022-01-04,0,,0,
1161,2022-01-04,1,MLB4483958800,0.0,,0,,0,,1,2022-01-05
1162,2022-01-05,1,MLB1287199780,0.0,,0,,0,,0,
1163,2022-01-05,1,MLB10405104440,0.0,,0,,0,,0,
1164,2022-01-05,1,MLB3192535250,0.0,,0,,1,2022-01-07,1,2022-01-07
1165,2022-01-05,1,MLB8329208640,0.0,,0,,0,,1,2022-01-07
1166,2022-01-05,1,MLB2295995330,0.0,,0,,0,,0,
1167,2022-01-05,1,MLB7358293930,0.0,,0,,0,,1,2022-01-06
1168,2022-01-22,3,MLB8517060,0.0,,0,,1,2022-01-22,1,2022-01-24
1169,2022-01-12,2,MLB8405193840,0.0,,0,,0,,0,
1170,2022-01-12,2,MLB3767416440,0.0,,1,2022-01-13,0,,1,2022-01-13
1171,2022-01-08,1,MLB10488921920,0.0,,1,2022-01-08,0,,1,2022-01-09
1172,2022-01-08,1,MLB10532229280,0.0,,0,,1,2022-01-08,1,2022-01-14
1173,2022-01-25,4,MLB10631260960,0.0,,0,,0,,0,
1174,2022-01-25,4,MLB2591566470,0.0,,0,,0,,1,2022-01-26
1175,2022-01-25,4,MLB10629177440,0.0,,0,,0,,1,2022-01-26
1176,2022-01-25,4,MLB2917227310,0.0,,1,2022-02-21,0,,1,2022-02-14
1177,2022-01-06,1,MLB940053480,0.0,,0,,0,,0,
1178,2022-01-06,1,MLB10524024780,0.0,,0,,1,2022-01-06,1,2022-01-07
1179,2022-01-06,1,MLB10523399040,0.0,,1,2022-02-05,1,2022-01-06,1,2022-01-15
1180,2022-01-06,1,MLB7795989450,0.0,,0,,0,,0,
1181,2022-01-06,1,MLB10523151730,1.0,2022-01-22,1,2022-01-16,1,2022-01-16,1,2022-01-11
1182,2022-01-06,1,MLB1274240810,0.0,,1,2022-01-27,1,2022-01-06,1,2022-01-07
1183,2022-01-11,2,MLB10548225340,0.0,,0,,0,,1,2022-01-12
1184,2022-01-11,2,MLB10553156530,0.0,,0,,0,,0,
1185,2022-01-11,2,MLB10533329650,0.0,,1,2022-01-11,0,,1,2022-01-18
1186,2022-01-11,2,MLB6164532000,0.0,,0,,0,,1,2022-01-13
1187,2022-01-11,2,MLB899333120,0.0,,0,,0,,0,
1188,2022-01-18,3,MLB2298021700,1.0,2022-02-01,1,2022-01-29,0,,1,2022-01-29
1189,2022-01-18,3,MLB5647897580,1.0,2022-02-03,1,2022-01-20,1,2022-01-18,1,2022-01-20
1190,2022-01-18,3,MLB5141537600,0.0,,0,,0,,1,2022-01-23
1191,2022-01-18,3,MLB10590240670,0.0,,0,,1,2022-01-18,0,
1192,2022-01-18,3,MLB10573666220,0.0,,0,,1,2022-01-19,1,2022-01-19
1193,2022-01-18,3,MLB4343533700,0.0,,1,2022-01-18,1,2022-02-02,1,2022-02-02
1194,2022-01-18,3,MLB4513845990,0.0,,0,,0,,0,
1195,2022-01-19,3,MLB3699152390,0.0,,0,,0,,1,2022-01-21
1196,2022-01-29,4,MLB10646628230,1.0,2022-02-07,1,2022-01-31,1,2022-01-31,1,2022-01-30
1197,2022-01-29,4,MLB4982719510,0.0,,0,,0,,1,2022-01-30
1198,2022-01-29,4,MLB2250844990,0.0,,1,2022-01-03,1,2022-01-29,1,2022-02-01
1199,2022-01-29,4,MLB720940320,0.0,,0,,0,,0,
1200,2022-01-29,4,MLB2166256780,0.0,,0,,0,,0,
1201,2022-01-29,4,MLB10653748730,0.0,,0,,0,,1,2022-01-30
1202,2022-01-29,4,MLB10648986420,0.0,,1,2022-01-30,1,2022-01-30,1,2022-01-30
1203,2022-01-14,2,MLB1755703540,1.0,2022-01-18,1,2022-01-08,1,2022-01-14,1,2022-01-15
1204,2022-01-14,2,MLB10567389600,0.0,,0,,1,2022-01-19,1,2022-01-15
1205,2022-01-14,2,MLB1892614200,0.0,,1,2022-01-18,0,,1,2022-01-15
1206,2022-01-14,2,MLB995826480,0.0,,0,,0,,0,
1207,2022-01-10,2,MLB3896582120,0.0,,0,,0,,1,2022-01-12
1208,2022-01-31,5,MLB7908634440,0.0,,0,,0,,0,
1209,2022-01-31,5,MLB10662861310,0.0,,0,,0,,1,2022-02-03
1210,2022-01-31,5,MLB10589489370,0.0,,0,,1,2022-01-31,1,2022-02-01
1211,2022-01-31,5,MLB5125135880,0.0,,0,,0,,0,
1212,2022-01-26,4,MLB257279560,0.0,,0,,0,,0,
1213,2022-01-26,4,MLB10216966700,0.0,,0,,0,,0,
1214,2022-01-26,4,MLB4818153590,0.0,,1,2022-01-26,1,2022-01-27,1,2022-01-27
1215,2022-01-26,4,MLB7671495260,0.0,,0,,1,2022-01-26,1,2022-02-03
1216,2022-01-26,4,MLB2339903430,0.0,,0,,0,,0,
1217,2022-01-26,4,MLB10635954210,0.0,,0,,0,,1,2022-01-27
1218,2022-01-20,3,MLB10604145930,0.0,,1,2022-01-21,1,2022-01-21,1,2022-01-21
1219,2022-01-20,3,MLB2861676650,0.0,,0,,1,2022-01-20,1,2022-02-09
1220,2022-01-20,3,MLB1818134350,0.0,,0,,0,,0,
1221,2022-01-20,3,MLB2886386160,0.0,,1,2022-01-19,0,,1,2022-01-22
1222,2022-01-21,3,MLB7561636860,1.0,2022-02-01,1,2022-01-21,0,,1,2022-01-22
1223,2022-01-21,3,MLB1713452110,0.0,,0,,0,,0,
1224,2022-01-21,3,MLB10564646420,0.0,,0,,0,,1,2022-02-05
1225,2022-01-21,3,MLB2558232790,0.0,,0,,0,,0,
1226,2022-01-17,3,MLB10586523060,0.0,,0,,0,,1,2022-01-28
1227,2022-01-17,3,MLB10587335750,0.0,,1,2022-01-18,0,,1,2022-02-16
1228,2022-01-17,3,MLB287138000,0.0,,0,,0,,0,
1229,2022-01-17,3,MLB2590286850,0.0,,1,2022-01-17,0,,0,
1230,2022-01-17,3,MLB4763138710,0.0,,0,,0,,0,
1231,2022-01-17,3,MLB3601864420,0.0,,1,2022-01-18,1,2022-01-18,1,2022-01-18
1232,2022-01-17,3,MLB7838389500,0.0,,0,,0,,0,
1233,2022-01-27,4,MLB10642248750,0.0,,0,,0,,1,2022-02-23
1234,2022-01-27,4,MLB10642131540,0.0,,0,,1,2022-01-27,1,2022-02-08
1235,2022-01-27,4,MLB10639279540,0.0,,0,,0,,1,2022-02-18
1236,2022-01-27,4,MLB3088644350,0.0,,0,,0,,1,2022-01-28
1237,2022-01-27,4,MLB2208017690,0.0,,0,,0,,1,2022-02-09
1238,2022-01-13,2,MLB815389650,0.0,,0,,0,,0,
1239,2022-01-13,2,MLB4844137210,0.0,,0,,0,,1,2022-01-16
1240,2022-01-13,2,MLB275404610,0.0,,0,,0,,1,2022-01-26
1241,2022-01-13,2,MLB8037834790,0.0,,0,,1,2022-01-13,1,2022-01-18
1242,2022-01-13,2,MLB5116157850,0.0,,1,2022-01-14,1,2022-01-14,1,2022-01-14
1243,2022-01-03,1,MLB10284882210,0.0,,1,2022-01-04,1,2022-01-03,1,2022-01-04
1244,2022-01-03,1,MLB3323225490,0.0,,1,2022-01-04,1,2022-01-04,1,2022-01-04
1245,2022-01-30,4,MLB2405982230,0.0,,0,,0,,0,
1246,2022-01-30,4,MLB7354540840,0.0,,1,2022-02-27,1,2022-01-30,1,2022-01-31
1247,2022-01-30,4,MLB10657337320,0.0,,0,,0,,0,
1248,2022-01-30,4,MLB2072455940,0.0,,1,2022-02-13,1,2022-01-30,1,2022-02-02
1249,2022-01-30,4,MLB2090210990,0.0,,0,,1,2022-01-30,0,
1250,2022-01-07,1,MLB10529290100,0.0,,0,,0,,1,2022-01-08
1251,2022-01-07,1,MLB8375986340,0.0,,0,,0,,0,
1252,2022-01-01,52,MLB3898433850,0.0,,0,,0,,0,
1253,2022-01-01,52,MLB7109878800,0.0,,0,,0,,1,2022-01-07
1254,2022-01-01,52,MLB437298160,0.0,,1,2022-01-03,0,,1,2022-01-03
1255,2022-01-16,2,MLB10579932080,0.0,,0,,0,,0,
1256,2022-01-16,2,MLB3751318220,0.0,,0,,0,,1,2022-01-17
1257,2022-01-16,2,MLB3014676840,0.0,,0,,0,,1,2022-01-17
1258,2022-01-16,2,MLB5759571320,0.0,,1,2022-01-16,1,2022-01-16,1,2022-01-17
1259,2022-01-16,2,MLB2621007590,0.0,,0,,1,2022-01-18,1,2022-01-17
1260,2022-01-09,1,MLB10227656530,0.0,,0,,0,,0,
1261,2022-01-23,3,MLB10618286450,0.0,,0,,0,,0,
1262,2022-01-23,3,MLB5859976670,0.0,,0,,0,,0,
1263,2022-01-23,3,MLB5393058410,0.0,,1,2022-01-24,1,2022-01-23,1,2022-01-24
1264,2022-01-23,3,MLB10620158540,0.0,,0,,0,,0,
1265,2022-01-23,3,MLB10580051950,0.0,,0,,0,,1,2022-01-24
1266,2022-01-02,52,MLB4902550620,0.0,,0,,0,,0,
1267,2022-01-24,4,MLB563702060,0.0,,1,2022-01-25,0,,1,2022-01-25
1268,2022-01-24,4,MLB10277031710,0.0,,0,,0,,0,
1269,2022-01-24,4,MLB10621936150,0.0,,1,2022-01-24,0,,1,2022-01-28
1270,2022-01-24,4,MLB7722795520,0.0,,1,2022-01-24,0,,1,2022-02-03
1271,2022-01-24,4,MLB7616885720,1.0,2022-02-05,1,2022-01-24,0,,1,2022-01-25
1272,2022-01-24,4,MLB5853474990,0.0,,1,2022-01-24,0,,1,2022-02-01
1273,2022-01-15,2,MLB6513679830,0.0,,0,,0,,0,
1274,2022-01-15,2,MLB6905394010,0.0,,0,,1,2022-02-08,1,2022-01-17
1275,2022-01-15,2,MLB10573561760,0.0,,0,,0,,1,2022-01-17
1276,2022-01-15,2,MLB6123029300,0.0,,1,2022-01-20,1,2022-01-15,1,2022-01-16
1277,2022-01-28,4,MLB1371961080,0.0,,0,,0,,0,
1278,2022-01-28,4,MLB3802172970,0.0,,1,2022-01-28,0,,1,2022-01-29
1279,2022-01-28,4,MLB6923514160,0.0,,0,,0,,1,2022-02-08
1280,2022-01-04,1,MLB10329658130,0.0,,0,,0,,1,2022-01-14
1281,2022-01-04,1,MLB2762945570,0.0,,1,2022-01-05,0,,1,2022-01-05
1282,2022-01-04,1,MLB10456702190,0.0,,0,,0,,0,
1283,2022-01-04,1,MLB10510957590,1.0,2022-01-23,1,2022-01-05,1,2022-01-05,1,2022-01-05
1284,2022-01-04,1,MLB6896900040,0.0,,1,2022-01-04,0,,0,
1285,2022-01-04,1,MLB1626666210,0.0,,1,2022-01-04,1,2022-01-04,0,
1286,2022-01-05,1,MLB10516662740,0.0,,1,2022-01-05,1,2022-01-05,1,2022-01-06
1287,2022-01-05,1,MLB2313773340,0.0,,0,,0,,0,
1288,2022-01-05,1,MLB8093226940,0.0,,0,,0,,0,
1289,2022-01-05,1,MLB8071601400,1.0,2022-01-07,1,2022-01-05,1,2022-01-10,1,2022-01-06
1290,2022-01-05,1,MLB1811943680,0.0,,0,,0,,1,2022-01-06
1291,2022-01-22,3,MLB5699203950,0.0,,0,,0,,0,
1292,2022-01-22,3,MLB10614372270,0.0,,0,,0,,1,2022-01-23
1293,2022-01-22,3,MLB3746295080,1.0,2022-02-13,1,2022-01-02,1,2022-01-22,1,2022-01-23
1294,2022-01-22,3,MLB2340303770,0.0,,0,,0,,1,2022-01-30
1295,2022-01-12,2,MLB2424883130,0.0,,0,,1,2022-01-13,1,2022-01-13
1296,2022-01-12,2,MLB8132568980,0.0,,0,,0,,1,2022-01-17
1297,2022-01-12,2,MLB10557329880,0.0,,0,,0,,0,
1298,2022-01-12,2,MLB2533021550,0.0,,0,,0,,0,
1299,2022-01-12,2,MLB5639372440,0.0,,0,,0,,0,
1300,2022-01-12,2,MLB1287299870,0.0,,1,2022-01-17,0,,1,2022-01-17
1301,2022-01-08,1,MLB2308160460,0.0,,1,2022-01-15,0,,1,2022-01-09
1302,2022-01-08,1,MLB10338921710,0.0,,0,,0,,1,2022-01-11
1303,2022-01-08,1,MLB8283705960,0.0,,0,,0,,1,2022-01-20
1304,2022-01-25,4,MLB10419535970,0.0,,0,,0,,1,2022-02-14
1305,2022-01-25,4,MLB3711586050,0.0,,1,2022-01-29,1,2022-01-29,1,2022-01-27
1306,2022-01-25,4,MLB688443350,0.0,,1,2022-02-23,0,,0,
1307,2022-01-25,4,MLB10155299870,0.0,,0,,1,2022-01-25,0,
1308,2022-01-25,4,MLB10079554310,0.0,,1,2022-01-25,1,2022-01-25,1,2022-01-26
1309,2022-01-25,4,MLB2422673850,0.0,,1,2022-01-25,1,2022-01-25,1,2022-01-26
1310,2022-01-06,1,MLB3055805470,0.0,,1,2022-01-06,0,,1,2022-01-07
1311,2022-01-06,1,MLB10525913140,1.0,2022-02-05,1,2022-01-19,1,2022-01-06,1,2022-01-07
1312,2022-01-06,1,MLB7559812260,0.0,,1,2022-01-24,1,2022-01-07,1,2022-01-07
1313,2022-01-06,1,MLB10520925970,0.0,,0,,0,,1,2022-01-21
1314,2022-01-06,1,MLB4646715690,0.0,,0,,0,,1,2022-01-07
1315,2022-01-06,1,MLB2409756450,0.0,,1,2022-01-20,1,2022-01-08,1,2022-01-07
1316,2022-01-06,1,MLB5115903650,0.0,,1,2022-01-18,1,2022-01-26,1,2022-01-07
1317,2022-01-06,1,MLB10398541970,0.0,,0,,0,,1,2022-01-07
1318,2022-01-06,1,MLB7852379180,0.0,,0,,1,2022-01-13,1,2022-01-11
1319,2022-01-11,2,MLB8035171870,1.0,2022-02-07,1,2022-01-21,1,2022-02-06,1,2022-01-12
1320,2022-01-11,2,MLB2861758550,0.0,,1,2022-01-10,0,,0,
1321,2022-01-11,2,MLB6803346890,0.0,,1,2022-01-11,0,,1,2022-01-14
1322,2022-01-18,3,MLB7689211020,0.0,,0,,1,2022-01-23,1,2022-01-23
1323,2022-01-18,3,MLB7700647440,0.0,,0,,0,,0,
1324,2022-01-18,3,MLB7629784330,0.0,,0,,1,2022-01-18,0,
1325,2022-01-18,3,MLB10592952940,0.0,,0,,0,,0,
1326,2022-01-18,3,MLB2371646420,0.0,,1,2022-01-24,0,,1,2022-01-19
1327,2022-01-18,3,MLB10590340620,0.0,,1,2022-01-19,0,,1,2022-01-19
1328,2022-01-18,3,MLB5489090820,0.0,,0,,0,,1,2022-01-20
1329,2022-01-19,3,MLB10598640960,1.0,2022-01-25,1,2022-01-20,1,2022-01-19,1,2022-01-20
1330,2022-01-19,3,MLB227158070,1.0,2022-01-26,1,2022-01-20,1,2022-01-19,1,2022-01-20
1331,2022-01-19,3,MLB10596502300,1.0,2022-02-07,1,2022-01-19,1,2022-01-19,1,2022-01-20
1332,2022-01-19,3,MLB10433739340,0.0,,0,,0,,0,
1333,2022-01-19,3,MLB10597852770,0.0,,0,,1,2022-01-19,1,2022-01-29
1334,2022-01-19,3,MLB7722070940,0.0,,0,,0,,1,2022-01-21
1335,2022-01-19,3,MLB921252390,0.0,,0,,0,,0,
1336,2022-01-19,3,MLB8182102810,0.0,,1,2022-01-19,1,2022-01-19,1,2022-01-20
1337,2022-01-19,3,MLB4580840170,0.0,,0,,0,,1,2022-01-21
1338,2022-01-29,4,MLB2642162970,1.0,2022-01-29,1,2022-01-29,1,2022-01-29,1,2022-01-31
1339,2022-01-29,4,MLB6301882770,0.0,,1,2022-03-01,0,,1,2022-01-30
1340,2022-01-29,4,MLB10651535910,0.0,,1,2022-01-29,1,2022-01-29,1,2022-01-31
1341,2022-01-29,4,MLB10654931700,0.0,,1,2022-01-30,1,2022-01-29,1,2022-01-30
1342,2022-01-14,2,MLB5943830080,1.0,2022-01-31,1,2022-01-14,1,2022-01-16,1,2022-01-15
1343,2022-01-14,2,MLB10571656040,1.0,2022-01-31,1,2022-01-18,1,2022-01-27,1,2022-01-15
1344,2022-01-14,2,MLB10535825280,1.0,2022-02-10,1,2022-02-06,1,2022-02-01,1,2022-01-27
1345,2022-01-14,2,MLB842621690,0.0,,0,,0,,1,2022-01-17
1346,2022-01-14,2,MLB6944110250,0.0,,0,,1,2022-01-27,1,2022-01-19
1347,2022-01-14,2,MLB10567738870,0.0,,1,2022-01-14,0,,1,2022-01-20
1348,2022-01-14,2,MLB8335134460,0.0,,1,2022-02-02,1,2022-01-20,1,2022-01-17
1349,2022-01-10,2,MLB10544863290,0.0,,0,,1,2022-01-10,0,
1350,2022-01-10,2,MLB8094881470,0.0,,0,,0,,0,
1351,2022-01-10,2,MLB6771194560,0.0,,0,,1,2022-01-10,0,
1352,2022-01-31,5,MLB10562363330,0.0,,0,,0,,0,
1353,2022-01-31,5,MLB10664829380,0.0,,0,,1,2022-02-01,1,2022-02-01
1354,2022-01-31,5,MLB7443185890,0.0,,0,,0,,0,
1355,2022-01-31,5,MLB10655994470,0.0,,1,2022-01-31,0,,1,2022-02-01
1356,2022-01-31,5,MLB1198982120,0.0,,0,,0,,0,
1357,2022-01-26,4,MLB10635055620,1.0,2022-02-25,1,2022-01-27,1,2022-01-26,1,2022-01-27
1358,2022-01-26,4,MLB3873610400,0.0,,0,,1,2022-01-26,0,
1359,2022-01-26,4,MLB1334025880,0.0,,1,2022-01-27,0,,1,2022-01-27
1360,2022-01-26,4,MLB2141666680,0.0,,1,2022-02-18,0,,1,2022-01-27
1361,2022-01-26,4,MLB10601317960,0.0,,1,2022-01-28,0,,1,2022-01-28
1362,2022-01-20,3,MLB10604425230,0.0,,0,,0,,1,2022-01-21
1363,2022-01-20,3,MLB5844025640,1.0,2022-01-22,1,2022-01-21,1,2022-01-20,1,2022-01-21
1364,2022-01-20,3,MLB7584310040,0.0,,1,2022-02-09,1,2022-02-03,1,2022-01-22
1365,2022-01-21,3,MLB10611630780,0.0,,0,,0,,0,
1366,2022-01-21,3,MLB10608114960,0.0,,1,2022-01-21,1,2022-01-21,1,2022-01-24
1367,2022-01-17,3,MLB10587655710,0.0,,0,,1,2022-01-21,1,2022-01-20
1368,2022-01-17,3,MLB10505754010,0.0,,0,,1,2022-01-17,1,2022-01-18
1369,2022-01-17,3,MLB359739760,1.0,2022-01-26,1,2022-01-22,1,2022-01-17,1,2022-01-21
1370,2022-01-17,3,MLB10478412470,0.0,,1,2022-01-18,1,2022-01-17,1,2022-01-18
1371,2022-01-17,3,MLB10136578760,1.0,2022-02-01,1,2022-01-17,1,2022-01-17,1,2022-01-21
1372,2022-01-17,3,MLB911759000,0.0,,0,,0,,1,2022-02-12
1373,2022-01-17,3,MLB6768230410,0.0,,0,,0,,0,
1374,2022-01-27,4,MLB10639901700,1.0,2022-02-22,1,2022-01-28,1,2022-01-28,1,2022-01-28
1375,2022-01-27,4,MLB10643805740,0.0,,1,2022-01-28,1,2022-02-18,1,2022-01-28
1376,2022-01-27,4,MLB10643688810,0.0,,0,,0,,1,2022-01-28
1377,2022-01-27,4,MLB10644485980,0.0,,0,,0,,1,2022-01-28
1378,2022-01-27,4,MLB10582549930,0.0,,1,2022-01-16,0,,1,2022-02-09
1379,2022-01-27,4,MLB10622959220,0.0,,1,2022-01-27,1,2022-01-27,1,2022-01-30
1380,2022-01-27,4,MLB1292657440,0.0,,1,2022-01-29,0,,1,2022-01-28
1381,2022-01-27,4,MLB6191591620,0.0,,0,,0,,0,
1382,2022-01-27,4,MLB5668900180,0.0,,1,2022-02-23,0,,1,2022-02-23
1383,2022-01-27,4,MLB8033217490,0.0,,0,,0,,0,
1384,2022-01-13,2,MLB1735665390,1.0,2022-01-31,1,2022-01-15,1,2022-01-13,1,2022-01-14
1385,2022-01-13,2,MLB4013558800,0.0,,0,,0,,1,2022-02-02
1386,2022-01-13,2,MLB3490105240,0.0,,0,,1,2022-01-13,0,
1387,2022-01-13,2,MLB2656310500,0.0,,0,,0,,0,
1388,2022-01-13,2,MLB10564234240,0.0,,0,,0,,1,2022-01-17
1389,2022-01-13,2,MLB7247392080,0.0,,1,2022-01-08,0,,0,
1390,2022-01-13,2,MLB10565586910,0.0,,0,,1,2022-01-14,1,2022-01-14
1391,2022-01-13,2,MLB10564470060,0.0,,1,2022-01-13,1,2022-01-13,1,2022-01-14
1392,2022-01-03,1,MLB7603441240,0.0,,0,,0,,1,2022-01-04
1393,2022-01-03,1,MLB832867890,0.0,,0,,0,,1,2022-01-13
1394,2022-01-03,1,MLB5331991030,0.0,,0,,1,2022-01-27,1,2022-01-05
1395,2022-01-03,1,MLB5844420450,0.0,,0,,0,,0,
1396,2022-01-30,4,MLB10585675640,1.0,2022-02-09,1,2022-02-02,1,2022-01-30,1,2022-02-02
1397,2022-01-30,4,MLB7831657470,0.0,,0,,1,2022-01-30,0,
1398,2022-01-30,4,MLB6959758870,0.0,,0,,0,,1,2022-01-31
1399,2022-01-07,1,MLB2843862760,0.0,,0,,0,,0,
1400,2022-01-07,1,MLB752451060,0.0,,0,,0,,0,
1401,2022-01-07,1,MLB4326839390,0.0,,0,,0,,1,2022-01-10
1402,2022-01-07,1,MLB7307346860,0.0,,0,,0,,1,2022-01-09
1403,2022-01-01,52,MLB4716958010,0.0,,1,2022-01-01,1,2022-01-01,0,
1404,2022-01-01,52,MLB1798649690,0.0,,1,2022-01-19,1,2022-01-01,1,2022-01-03
1405,2022-01-01,52,MLB411835510,0.0,,0,,0,,0,
1406,2022-01-16,2,MLB2162940520,0.0,,0,,0,,0,
1407,2022-01-16,2,MLB10438150570,0.0,,0,,0,,1,2022-01-17
1408,2022-01-16,2,MLB10440363350,0.0,,1,2022-01-16,0,,1,2022-01-17
1409,2022-01-16,2,MLB7978514750,0.0,,1,2022-01-11,0,,0,
1410,2022-01-16,2,MLB6750412870,0.0,,0,,0,,1,2022-01-18
1411,2022-01-16,2,MLB10580965450,0.0,,1,2022-02-04,1,2022-01-20,1,2022-01-17
1412,2022-01-16,2,MLB7422279360,0.0,,1,2022-01-15,1,2022-01-16,1,2022-01-19
1413,2022-01-09,1,MLB3920377840,0.0,,0,,0,,0,
1414,2022-01-09,1,MLB10537409740,0.0,,0,,0,,1,2022-01-10
1415,2022-01-23,3,MLB2611445900,0.0,,0,,0,,0,
1416,2022-01-23,3,MLB10620325410,1.0,2022-01-27,1,2022-01-23,1,2022-01-24,1,2022-01-24
1417,2022-01-02,52,MLB2549998180,0.0,,0,,0,,1,2022-01-03
1418,2022-01-02,52,MLB4265105850,0.0,,0,,0,,0,
1419,2022-01-24,4,MLB10386505260,0.0,,1,2022-01-24,1,2022-01-24,1,2022-01-25
1420,2022-01-24,4,MLB8027142280,0.0,,0,,1,2022-01-24,1,2022-01-25
1421,2022-01-24,4,MLB10621936220,0.0,,1,2022-01-28,1,2022-01-26,1,2022-01-25
1422,2022-01-24,4,MLB10626099570,0.0,,0,,0,,0,
1423,2022-01-24,4,MLB6499143480,0.0,,1,2022-02-19,0,,1,2022-02-18
1424,2022-01-24,4,MLB3414602480,0.0,,0,,0,,1,2022-01-31
1425,2022-01-24,4,MLB8037924860,0.0,,0,,0,,0,
1426,2022-01-24,4,MLB8300997160,1.0,2022-01-31,1,2022-01-26,1,2022-01-25,1,2022-01-25
1427,2022-01-15,2,MLB10573875410,1.0,2022-01-19,1,2022-01-19,1,2022-01-19,1,2022-01-19
1428,2022-01-15,2,MLB1679514320,0.0,,1,2022-02-06,0,,1,2022-02-06
1429,2022-01-15,2,MLB1699057750,0.0,,1,2022-01-19,1,2022-01-16,1,2022-01-16
1430,2022-01-28,4,MLB10419005660,1.0,2022-02-05,1,2022-01-30,1,2022-01-28,1,2022-01-29
1431,2022-01-28,4,MLB4982882440,1.0,2022-02-20,1,2022-02-04,1,2022-01-28,1,2022-01-29
1432,2022-01-28,4,MLB2184799780,0.0,,1,2022-01-28,0,,0,
1433,2022-01-04,1,MLB2508140010,0.0,,1,2022-01-04,1,2022-01-04,0,
1434,2022-01-04,1,MLB10478424730,0.0,,1,2022-01-05,1,2022-01-04,1,2022-01-05
1435,2022-01-04,1,MLB10505962050,0.0,,1,2022-01-13,1,2022-01-04,1,2022-01-05
1436,2022-01-04,1,MLB10511617420,1.0,2022-01-05,1,2022-01-04,1,2022-01-18,1,2022-01-05
1437,2022-01-04,1,MLB4966082830,0.0,,0,,0,,1,2022-01-05
1438,2022-01-04,1,MLB6552705210,0.0,,0,,0,,0,
1439,2022-01-04,1,MLB2201866500,0.0,,1,2022-01-04,1,2022-01-04,0,
1440,2022-01-04,1,MLB4374255550,0.0,,1,2022-01-04,1,2022-01-04,1,2022-01-05
1441,2022-01-04,1,MLB834764810,0.0,,1,2022-01-04,0,,1,2022-01-05
1442,2022-01-04,1,MLB7986024770,0.0,,0,,0,,1,2022-01-09
1443,2022-01-05,1,MLB10517783060,0.0,,1,2022-01-05,0,,1,2022-01-19
1444,2022-01-05,1,MLB4494107200,0.0,,1,2022-01-17,1,2022-01-05,1,2022-01-17
1445,2022-01-05,1,MLB10511907380,0.0,,0,,1,2022-01-05,0,
